User_ID,Username,Rating,Location_Type,Type,movie_theater,art_gallery,clothing_store,university,bar,shopping_mall,museum,stadium,zoo,point_of_interest,tourist_attraction,park
UID_3FA38CEEFEB1F6487A6222977F9CE32D-SRC_470671774,James P,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_97A71F064F7D2F05BB705857014898B2-SRC_470416416,Denise C,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_CDB22F46C8ADEB0929217A2C9493BC70-SRC_470129391,Ram_Sharma,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_29EA7DEB687967A84F4699071DF66C64-SRC_468175481,Jon_94117,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_2D4457B10C1036EF7F3D9FCAF7C48E26-SRC_467329024,Kate H,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_B1287AEE37B4A1C4C7DC2045B39958A0-SRC_466099873,Robin W,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_83108FF681FB422590F95CD50D7411D2-SRC_465836391,Barefootsphynx,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_4149C4A58424F356AD94B97B5B9259D5-SRC_430003220,wacotxtraveler,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_AF1FED7ED37B70E1BC529E40D0D62901-SRC_428583835,Audra S,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_98F85CF965263AD234386B9D3866CCF2-SRC_427309885,Debra R,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_1CCDA77B8BA1CBBE9E6CBD2B8DBEB542-SRC_426225606,Tia J,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_8B4559FB2F7C33A0F63F547936D46AF1-SRC_424547527,JayStemple,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_6B7587892055BF857EA2E9D3D3200EE8-SRC_423980476,amp-qld,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_628111492EE42B02651E6C6B4C5691EF-SRC_422929704,Damore55,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_12C8151C487B6A2E25DA76639713C80C-SRC_422265145,NicoleH1,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_5CF9E9AA36F481CD620C7F572F58C23A-SRC_417647643,Tania M,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
,,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_8537F8738C085B3EE592E1D957C6C922-SRC_506934206,TheDadofOz,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_1231953272449676F7A1A564BF76E2A8-SRC_503823056,wanderingkale,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_972C3628A979FDFF5B1CE6052363C571-SRC_502898422,Anne B,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_5D543A1931E72DDACA85C7D6CC86598D-SRC_502662777,andrewacrowe,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_87E653D148B0229C78B678E76C37D233-SRC_502650427,Melanie A,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_B2424D8FDC8843236BF4A2D66667EE21-SRC_502191026,Smoocheee,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_05456063C0A4F7D43DB15EE3B3E93B6E-SRC_500472057,Olga S,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_B2C09D98346B479E002EE3886FBF85B5-SRC_500075396,Chef Alyson N,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_4EC856CDB89BF981518F3FC99AD44E44-SRC_498081102,Catherine H,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_0386C31D530CC6F1DD8A7344C88551DB-SRC_498017939,debvanz,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_B3896324F80E03A50D7B7272C6F5032A-SRC_527815133,tanyap924,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_31F2B7962FC5380C31C9B31D3EDB9309-SRC_523818086,Bill A,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_3C6F43B1BAB9572B2562C3B7C5252910-SRC_516494730,Froudian,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_3FD0D27A6B0EE01E2B3A0850BD338208-SRC_514996839,Beverly954,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_D5B861A548333207353CB13E705E0497-SRC_512708920,Jennifer W,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_B657EFCEC807B304F8E16FC9025E3B7C-SRC_512255157,Kinalat,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_991FB44826B55E0CE9E3EA6D8D656146-SRC_510736279,77tr1pper,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_97B9186E889B9274DFAA20A9D9D27060-SRC_510303734,Kelly O,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_DADCCFA1F60A11E5247A1E23E5C82F0E-SRC_508264326,Doug D,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_2A66D9419339E78A15C8B91037C261B9-SRC_507207726,Emily F,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_B5CD2E5CEE859E23793F2BD0DBD3ED30-SRC_551763603,Katrina B,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_CD75ADEE520020C37A4ECDF9871A1C9A-SRC_551017772,Chris N,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_D51B9006E4D15E54CB561F6230CB4CA3-SRC_550727430,amama17,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_5051EF492ABAE2094B8283F8916A255A-SRC_544460218,AndreLePlume,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_97D4066F37A89649A97BFA87B112A48C-SRC_543907494,bradshawgirl,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_4079801155F7ED96FEBF33FDDBEEB81E-SRC_538000292,Paul C,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_EB1F75C5E819F86CCA18C569AB47CF20-SRC_537514806,Amanda R,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_2F4D598190F7F0562830235BFAA145BC-SRC_535163333,Elfitumi,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_DA29C00BB810108A1D628AABDA5489E6-SRC_532475999,Jacqueline J,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_00C03AA75633A691D25EADF1B35E1837-SRC_529254212,hbtubbs,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_9787731974D0D9CBDA188479BF8C673A-SRC_496250828,A3701ENjenniferm,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_A94E751293AB118DA8F9EF0623472EBB-SRC_494888981,NKNP,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_88403E458F54540C2B6EAE80D6E994F5-SRC_493880226,Chad W,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_A8CF376EF4334879EB184A2094F58B4D-SRC_492882108,Corbin G,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_CC8F2B8049FF8D4273126BC6FAFC429D-SRC_488739250,leonardoneill,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_1B3F1A1F867D1444C97059C8E0970B3F-SRC_488179263,parrots2,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_C50E2F57AF85D9E5759FAC90F36EAFCD-SRC_487142202,Beautifuldays2013,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_2DD50023DC1F64C8EB1D67B8392BE4F3-SRC_486620662,CaptainHarry1714,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_914E7E64E8E6E08C94F62C23C72F28F6-SRC_482707224,Hothunny,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_E91382CE6D56EB6708F9954B87E839B5-SRC_482168669,Lisa K,4.5,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",tourist_attraction,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5
UID_71A6BC3B20DFFE72FF902C05AB1DCD0A-SRC_354381873,Hopie_Don,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_0A66E872C0E2A85AA1154227A118C7D2-SRC_354220067,LizBelle35,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_6A24B5581216A888B5AB234B8826B41D-SRC_353974382,Shekila M,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_C20024FAB1966FEF114169D626DDC671-SRC_351703188,seven21,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_47F1457B2233A050DBCBD7FE6B324F30-SRC_350958931,WCodyW,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_25A0AFA71A5E3C7EEB258F5CCB9445D0-SRC_350862080,catsKYcats,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_BD311073517EC2E80E80075A8C4EE8CE-SRC_350580938,Maggieeast,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_F7F288DFE947B1A003540771ED0A0C21-SRC_350276382,patrat236,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_07E80FC3B5E853D91E5AD22566EDFACC-SRC_350003714,Tony T,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_CA640DD140466FE454F8069DF7E49EC0-SRC_349989878,Americana29,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_605171A9DD6C52E7906FEECADBD9361A-SRC_349763324,Connie B,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_709FEE99AE166CE0206F73D73C74EEBF-SRC_349664141,joels453,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_9B7C16452F094874DC22C9C0807F8C4F-SRC_349533385,Carlene S,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_AAA39F5843B47C7016767295E0F19DE1-SRC_349382273,RCWAlabama,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_4BB46211E6879238680FA963C1298106-SRC_349259921,Cheritaylor,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_D9042F94991328D75DB72CBCCECD0E8A-SRC_348943044,FVStrona,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_5086D9A1005EFAFDDCAF659F65F0AC52-SRC_348890150,Angie H,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_F9EE1CC5DCDBDC942AF849295C9D6D81-SRC_347743655,Lynne M,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_A14EC12B2264D2876843FCD10B64D524-SRC_347616943,TraveLoggin,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_B0A57269C22E961B7D4681D373BC7EC6-SRC_347405473,defazeo f,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_6B8EF605829BBEF8DB0FCB6EAA1A26B0-SRC_359167014,Nurselet12,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_43E3DBC6F506730B25F4E7F9F26C53B2-SRC_358696620,CoachClark721,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_0513354192E1401657062E805BC4BF42-SRC_358621346,641frank,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_6F3F7F81208BCC49C37BA5DDFFF8CAB4-SRC_358218451,Millicent S,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_F29EEE45CA95DAE534ACDA57437C3697-SRC_357924634,Dudee,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_1D597BEED27C8670C554ED5F79D29413-SRC_357898369,MsLee13,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_CD6ECD518F803732F652A602C02C2AD0-SRC_356617510,Phyllis P,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_9971AB467CFA48D9874AEA7780E45D59-SRC_356417422,chromealiscious,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_50A9691F0616E80E6E3E3BB3BE8D6459-SRC_356205300,Debbie R,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_10D657CA29DE84274430BE71044C4BD9-SRC_355380315,martyinGA,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_612C99253D14B019D1CE5E1EC9C0BBE0-SRC_369915474,Jeffrey Y,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_7645F0D55D09FC6336904CED94D72592-SRC_368576303,Roadshowforbusiness,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_375E6204D91F51BF0B53E92C270DF2C1-SRC_366447300,yogamom13,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_B612C06DACE955416626973CA45311E0-SRC_366347507,chigou,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_32064F93C41D9F3522582656BF520BD0-SRC_365879404,TTFN-ATL,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_1FB9025AF73EC35E8DCA7FF3BDDE1125-SRC_365779332,Tammy L,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_ABCA93E1CEC0D1207A8171CCD3088E86-SRC_365742927,alan q,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_11FD600408B77C817F8C385ED8D23F9D-SRC_365257298,Tyler F,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_C30050180B6F2448CA378879939BA090-SRC_365081805,Slmilner,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_A1BF6B230CF225A57EFD4C9B5DE91C00-SRC_364847610,Angela O,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_9BC41A13EAE51AEE085A90A15602FA77-SRC_364576886,alym56,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_390A59507DE726463CC874153787C489-SRC_363784617,mmdy,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_5A6B8CB604BC86DD57F76BCE7EB9C84C-SRC_363763988,Bockleopop,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_EE6616813E661738C3AAC7B1719F8804-SRC_363567816,Rohan W,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_A4CFB76D976435DD6CC0CC55D9C7DBC2-SRC_363192327,Ben4UND,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_47DF1A2DFE869B1DC72B66A842D8E42C-SRC_362929643,Synthia P,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_B068E873D056EAFF3BD8D2CFB8883DEF-SRC_362526279,Basketball_Beans,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_BD5B732B769A2A1F107EBB9F589F4CF6-SRC_362052290,Novak2011,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_21742B1E55517D7CDC5027A308870880-SRC_360907038,BigGuy54,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_93DAF70185FFEB41A4D35A5D33718021-SRC_360868251,JMM_11,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_4E4572C3EE7B21851D165C229A927971-SRC_385039581,tracylL588EH,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_331D588AAF1BA510B450924BC3A271F9-SRC_379802344,dddorothy,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_AA9B461F72A64BC2B3B86E25DA3C289F-SRC_379762940,Nobody1186,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
UID_C774DBA1A93C184699C31ADD8C880CC0-SRC_379403641,WandaL5,4.5,"['stadium', 'point_of_interest', 'establishment']",stadium,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.5,2.5,2.5,2.5,2.5
